month,borough,day_type,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2025-01-01,Staten Island,1,LCL/LTD,S94,Peak,588578,6849151,11.64
2025-01-01,Staten Island,1,LCL/LTD,S96,Off-Peak,296330,3756866,12.68
2025-01-01,Staten Island,1,LCL/LTD,S96,Peak,410908,4615830,11.23
2025-01-01,Staten Island,1,LCL/LTD,S98,Off-Peak,386960,4702162,12.15
2025-01-01,Staten Island,1,LCL/LTD,S98,Peak,668834,6976400,10.43
2025-01-01,Staten Island,1,EXP,SIM1,Off-Peak,1452539,26285598,18.1
2025-01-01,Staten Island,1,EXP,SIM1,Peak,1651345,28855674,17.47
2025-01-01,Staten Island,1,EXP,SIM10,Off-Peak,2311746,41811678,18.09
2025-01-01,Staten Island,1,EXP,SIM10,Peak,1910480,30955734,16.2
2025-01-01,Staten Island,1,EXP,SIM11,Off-Peak,864520,15493158,17.92
2025-01-01,Staten Island,1,EXP,SIM11,Peak,1035967,18133218,17.5
2025-01-01,Staten Island,1,EXP,SIM15,Off-Peak,295900,5176357,17.49
2025-01-01,Staten Island,1,EXP,SIM15,Peak,699015,12052015,17.24
2025-01-01,Staten Island,1,EXP,SIM1C,Off-Peak,5886474,93571319,15.9
2025-01-01,Staten Island,1,EXP,SIM1C,Peak,872203,12438551,14.26
2025-01-01,Staten Island,2,EXP,SIM1C,Off-Peak,2061413,35916178,17.42
2025-01-01,Staten Island,2,EXP,SIM1C,Peak,884446,14727164,16.65
2025-01-01,Staten Island,1,EXP,SIM2,Off-Peak,1184548,29674177,25.05
2025-01-01,Staten Island,1,EXP,SIM2,Peak,1252158,29005841,23.16
2025-01-01,Staten Island,1,EXP,SIM22,Off-Peak,605187,16046370,26.51
2025-01-01,Staten Island,1,EXP,SIM22,Peak,340823,7728383,22.68
2025-01-01,Staten Island,1,EXP,SIM23,Off-Peak,227122,5815163,25.6
2025-01-01,Staten Island,1,EXP,SIM23,Peak,433950,10073102,23.21
2025-01-01,Staten Island,1,EXP,SIM24,Off-Peak,220380,6299431,28.58
2025-01-01,Staten Island,1,EXP,SIM24,Peak,419818,10364270,24.69
2025-01-01,Staten Island,1,EXP,SIM25,Off-Peak,630151,17406684,27.62
2025-01-01,Staten Island,1,EXP,SIM25,Peak,578468,13033778,22.53
2025-01-01,Staten Island,1,EXP,SIM26,Off-Peak,579785,15799306,27.25
2025-01-01,Staten Island,1,EXP,SIM26,Peak,413178,8996717,21.77
2025-01-01,Staten Island,1,EXP,SIM3,Off-Peak,978944,17271223,17.64
2025-01-01,Staten Island,1,EXP,SIM3,Peak,1124932,17759254,15.79
2025-01-01,Staten Island,1,EXP,SIM30,Off-Peak,395189,8216914,20.79
2025-01-01,Staten Island,1,EXP,SIM30,Peak,474995,8442526,17.77
2025-01-01,Staten Island,1,EXP,SIM31,Off-Peak,711006,13394617,18.84
2025-01-01,Staten Island,1,EXP,SIM31,Peak,769010,13422056,17.45
2025-01-01,Staten Island,1,EXP,SIM32,Off-Peak,260047,5015020,19.29
2025-01-01,Staten Island,1,EXP,SIM32,Peak,376125,7088630,18.85
2025-01-01,Staten Island,1,EXP,SIM34,Off-Peak,563509,10289340,18.26
2025-01-01,Staten Island,1,EXP,SIM34,Peak,990451,17636040,17.81
2025-01-01,Staten Island,1,EXP,SIM35,Off-Peak,593137,10493107,17.69
2025-01-01,Staten Island,1,EXP,SIM35,Peak,868933,14600995,16.8
2025-01-01,Staten Island,1,EXP,SIM3C,Off-Peak,2815952,40801810,14.49
2025-01-01,Staten Island,1,EXP,SIM3C,Peak,458153,6188249,13.51
2025-01-01,Staten Island,2,EXP,SIM3C,Off-Peak,813071,13588794,16.71
2025-01-01,Staten Island,2,EXP,SIM3C,Peak,340681,5723514,16.8
2025-01-01,Staten Island,1,EXP,SIM5,Off-Peak,845148,16312435,19.3
2025-01-01,Staten Island,1,EXP,SIM5,Peak,1133856,20505330,18.08
2025-01-01,Staten Island,1,EXP,SIM6,Off-Peak,2095503,38881991,18.55
2025-01-01,Staten Island,1,EXP,SIM6,Peak,1439068,24635945,17.12
2025-01-01,Staten Island,1,EXP,SIM7,Off-Peak,925584,16687022,18.03
2025-01-01,Staten Island,1,EXP,SIM7,Peak,998216,16678325,16.71
2025-01-01,Staten Island,1,EXP,SIM8,Off-Peak,1702975,39529246,23.21
2025-01-01,Staten Island,1,EXP,SIM8,Peak,758412,15187306,20.03
2025-01-01,Staten Island,1,EXP,SIM8X,Off-Peak,104688,3065994,29.29
2025-01-01,Staten Island,1,EXP,SIM8X,Peak,201939,4643316,22.99
2025-01-01,Staten Island,1,EXP,SIM9,Off-Peak,565752,10910848,19.29
2025-01-01,Staten Island,1,EXP,SIM9,Peak,700480,12081193,17.25
2025-01-01,Systemwide,1,Systemwide,Systemwide,Systemwide,2340000000,19200000000,8.21
2025-01-01,Systemwide,2,Systemwide,Systemwide,Systemwide,457000000,4000000000,8.76
2025-02-01,Bronx,1,LCL/LTD,BX1,Off-Peak,8673567,59622779,6.87
2025-02-01,Bronx,1,LCL/LTD,BX1,Peak,4140796,27486209,6.64
2025-02-01,Bronx,2,LCL/LTD,BX1,Off-Peak,2133575,14543975,6.82
2025-02-01,Bronx,2,LCL/LTD,BX1,Peak,804577,5414598,6.73
2025-02-01,Bronx,1,LCL/LTD,BX10,Off-Peak,5976965,51407039,8.6
2025-02-01,Bronx,1,LCL/LTD,BX10,Peak,3268821,25330442,7.75
2025-02-01,Bronx,2,LCL/LTD,BX10,Off-Peak,1216820,11631146,9.56
2025-02-01,Bronx,2,LCL/LTD,BX10,Peak,474427,4359312,9.19
2025-02-01,Bronx,1,LCL/LTD,BX11,Off-Peak,8179368,52621967,6.43
2025-02-01,Bronx,1,LCL/LTD,BX11,Peak,4183021,23207911,5.55
2025-02-01,Bronx,2,LCL/LTD,BX11,Off-Peak,1972808,13717602,6.95
2025-02-01,Bronx,2,LCL/LTD,BX11,Peak,809846,5398988,6.67
2025-02-01,Bronx,1,LCL/LTD,BX12,Off-Peak,4711726,44622630,9.47
2025-02-01,Bronx,1,LCL/LTD,BX12,Peak,2068311,16650940,8.05
2025-02-01,Bronx,2,LCL/LTD,BX12,Off-Peak,1483617,15611152,10.52
2025-02-01,Bronx,2,LCL/LTD,BX12,Peak,486657,4860943,9.99
2025-02-01,Bronx,1,SBS,BX12+,Off-Peak,9464600,92686000,9.79
2025-02-01,Bronx,1,SBS,BX12+,Peak,5018600,45255211,9.02
2025-02-01,Bronx,2,SBS,BX12+,Off-Peak,2542899,25347143,9.97
2025-02-01,Bronx,2,SBS,BX12+,Peak,1157455,11683336,10.09
2025-02-01,Bronx,1,LCL/LTD,BX13,Off-Peak,4596380,31210808,6.79
2025-02-01,Bronx,1,LCL/LTD,BX13,Peak,2588491,15750083,6.08
2025-02-01,Bronx,2,LCL/LTD,BX13,Off-Peak,1275269,8625175,6.76
2025-02-01,Bronx,2,LCL/LTD,BX13,Peak,532987,3602279,6.76
2025-02-01,Bronx,1,LCL/LTD,BX15,Off-Peak,6227751,44642426,7.17
2025-02-01,Bronx,1,LCL/LTD,BX15,Peak,3040433,19960031,6.56
2025-02-01,Bronx,2,LCL/LTD,BX15,Off-Peak,1581309,11495855,7.27
2025-02-01,Bronx,2,LCL/LTD,BX15,Peak,598765,4232272,7.07
2025-02-01,Bronx,1,LCL/LTD,BX16,Off-Peak,4626099,43551724,9.41
2025-02-01,Bronx,1,LCL/LTD,BX16,Peak,2730530,23525219,8.62
2025-02-01,Bronx,2,LCL/LTD,BX16,Off-Peak,932544,9688799,10.39
2025-02-01,Bronx,2,LCL/LTD,BX16,Peak,429935,4435301,10.32
2025-02-01,Bronx,1,LCL/LTD,BX17,Off-Peak,5386341,37937851,7.04
2025-02-01,Bronx,1,LCL/LTD,BX17,Peak,3135986,20215282,6.45
2025-02-01,Bronx,2,LCL/LTD,BX17,Off-Peak,1470786,11211106,7.62
2025-02-01,Bronx,2,LCL/LTD,BX17,Peak,616530,4683938,7.6
2025-02-01,Bronx,1,LCL/LTD,BX18A,Off-Peak,355210,2553890,7.19
2025-02-01,Bronx,1,LCL/LTD,BX18A,Peak,415577,2316582,5.57
2025-02-01,Bronx,2,LCL/LTD,BX18A,Off-Peak,41646,406814.4,9.77
2025-02-01,Bronx,2,LCL/LTD,BX18A,Peak,35202,293810.4,8.35
2025-02-01,Bronx,1,LCL/LTD,BX18B,Off-Peak,277731,2280532,8.21
2025-02-01,Bronx,1,LCL/LTD,BX18B,Peak,391508,2637263,6.74
2025-02-01,Bronx,2,LCL/LTD,BX18B,Off-Peak,24564,484135.2,19.71
2025-02-01,Bronx,2,LCL/LTD,BX18B,Peak,26017,267548.4,10.28
2025-02-01,Bronx,1,LCL/LTD,BX19,Off-Peak,9009739,51181114,5.68
2025-02-01,Bronx,1,LCL/LTD,BX19,Peak,3572748,18480794,5.17
2025-02-01,Bronx,2,LCL/LTD,BX19,Off-Peak,2675385,16576484,6.2
2025-02-01,Bronx,2,LCL/LTD,BX19,Peak,1001180,5956348,5.95
2025-02-01,Bronx,1,LCL/LTD,BX2,Off-Peak,8526654,47752405,5.6
2025-02-01,Bronx,1,LCL/LTD,BX2,Peak,4298142,23598709,5.49
2025-02-01,Bronx,2,LCL/LTD,BX2,Off-Peak,1885026,11568614,6.14
2025-02-01,Bronx,2,LCL/LTD,BX2,Peak,847672,5192611,6.13
2025-02-01,Bronx,1,LCL/LTD,BX20,Off-Peak,126225,980514,7.77
2025-02-01,Bronx,1,LCL/LTD,BX20,Peak,622361,4659836,7.49
2025-02-01,Bronx,1,LCL/LTD,BX21,Off-Peak,7455445,52699734,7.07
2025-02-01,Bronx,1,LCL/LTD,BX21,Peak,3182202,19874340,6.25
2025-02-01,Bronx,2,LCL/LTD,BX21,Off-Peak,1902033,15086862,7.93
2025-02-01,Bronx,2,LCL/LTD,BX21,Peak,697461,5350550,7.67
2025-02-01,Bronx,1,LCL/LTD,BX22,Off-Peak,6414508,41538186,6.48
2025-02-01,Bronx,1,LCL/LTD,BX22,Peak,3783934,22425275,5.93
2025-02-01,Bronx,2,LCL/LTD,BX22,Off-Peak,1351838,9458028,7
2025-02-01,Bronx,2,LCL/LTD,BX22,Peak,474074,3209540,6.77
2025-02-01,Bronx,1,LCL/LTD,BX23,Off-Peak,2584629,30101602,11.65
2025-02-01,Bronx,1,LCL/LTD,BX23,Peak,2963734,33369278,11.26
2025-02-01,Bronx,2,LCL/LTD,BX23,Off-Peak,716480,8395524,11.72
2025-02-01,Bronx,2,LCL/LTD,BX23,Peak,331995,3723826,11.22
2025-02-01,Bronx,1,LCL/LTD,BX24,Off-Peak,1274658,12084520,9.48
2025-02-01,Bronx,1,LCL/LTD,BX24,Peak,510600,4350877,8.52
2025-02-01,Bronx,2,LCL/LTD,BX24,Off-Peak,452958,4594745,10.14
2025-02-01,Bronx,2,LCL/LTD,BX24,Peak,172973,1691536,9.78
2025-02-01,Bronx,1,LCL/LTD,BX25,Off-Peak,2458086,19770689,8.04
2025-02-01,Bronx,1,LCL/LTD,BX25,Peak,1165171,8589658,7.37
2025-02-01,Bronx,2,LCL/LTD,BX25,Off-Peak,677248,5853190,8.64
2025-02-01,Bronx,2,LCL/LTD,BX25,Peak,306459,2578414,8.41
2025-02-01,Bronx,1,LCL/LTD,BX26,Off-Peak,2484442,18364928,7.39
2025-02-01,Bronx,1,LCL/LTD,BX26,Peak,1403661,9077465,6.47
2025-02-01,Bronx,2,LCL/LTD,BX26,Off-Peak,617532,4671000,7.56
2025-02-01,Bronx,2,LCL/LTD,BX26,Peak,271281,2062562,7.6
2025-02-01,Bronx,1,LCL/LTD,BX27,Off-Peak,2733674,20221114,7.4
2025-02-01,Bronx,1,LCL/LTD,BX27,Peak,1572860,10557763,6.71
2025-02-01,Bronx,2,LCL/LTD,BX27,Off-Peak,827832,6188868,7.48
2025-02-01,Bronx,2,LCL/LTD,BX27,Peak,338524,2639812,7.8
2025-02-01,Bronx,1,LCL/LTD,BX28,Off-Peak,6389482,46343891,7.25
2025-02-01,Bronx,1,LCL/LTD,BX28,Peak,2801369,17790329,6.35
2025-02-01,Bronx,2,LCL/LTD,BX28,Off-Peak,1565716,12693204,8.11
2025-02-01,Bronx,2,LCL/LTD,BX28,Peak,546814,4135406,7.56
2025-02-01,Bronx,1,LCL/LTD,BX29,Off-Peak,1030767,16055604,15.58
2025-02-01,Bronx,1,LCL/LTD,BX29,Peak,519907,7808800,15.02
2025-02-01,Bronx,2,LCL/LTD,BX29,Off-Peak,409329,6386299,15.6
2025-02-01,Bronx,2,LCL/LTD,BX29,Peak,135855,1946776,14.33
2025-02-01,Bronx,1,LCL/LTD,BX3,Off-Peak,6138823,48499258,7.9
2025-02-01,Bronx,1,LCL/LTD,BX3,Peak,3083713,21498851,6.97
2025-02-01,Bronx,2,LCL/LTD,BX3,Off-Peak,1964550,15762359,8.02
2025-02-01,Bronx,2,LCL/LTD,BX3,Peak,834682,6585055,7.89
2025-02-01,Bronx,1,LCL/LTD,BX30,Off-Peak,5009115,41551542,8.3
2025-02-01,Bronx,1,LCL/LTD,BX30,Peak,3121861,24815038,7.95
2025-02-01,Bronx,2,LCL/LTD,BX30,Off-Peak,1299804,10574770,8.14
2025-02-01,Bronx,2,LCL/LTD,BX30,Peak,607062,4948988,8.15
2025-02-01,Bronx,1,LCL/LTD,BX31,Off-Peak,5134828,41231286,8.03
2025-02-01,Bronx,1,LCL/LTD,BX31,Peak,2673716,19658027,7.35
2025-02-01,Bronx,2,LCL/LTD,BX31,Off-Peak,1193911,10385881,8.7
2025-02-01,Bronx,2,LCL/LTD,BX31,Peak,471245,4007084,8.5
2025-02-01,Bronx,1,LCL/LTD,BX32,Off-Peak,3950005,22959788,5.81
2025-02-01,Bronx,1,LCL/LTD,BX32,Peak,2203332,11825118,5.37
2025-02-01,Bronx,2,LCL/LTD,BX32,Off-Peak,679851,4652633,6.84
2025-02-01,Bronx,2,LCL/LTD,BX32,Peak,321354,2203938,6.86
2025-02-01,Bronx,1,LCL/LTD,BX33,Off-Peak,1493325,10939925,7.33
2025-02-01,Bronx,1,LCL/LTD,BX33,Peak,825796,4901778,5.94
2025-02-01,Bronx,2,LCL/LTD,BX33,Off-Peak,280893,2288372,8.15
2025-02-01,Bronx,2,LCL/LTD,BX33,Peak,128896,996847.2,7.73
2025-02-01,Bronx,1,LCL/LTD,BX34,Off-Peak,2641580,20987878,7.95
2025-02-01,Bronx,1,LCL/LTD,BX34,Peak,1255153,8837006,7.04
2025-02-01,Bronx,2,LCL/LTD,BX34,Off-Peak,579587,4998042,8.62
2025-02-01,Bronx,2,LCL/LTD,BX34,Peak,246672,2074817,8.41
2025-02-01,Bronx,1,LCL/LTD,BX35,Off-Peak,6167816,35820518,5.81
2025-02-01,Bronx,1,LCL/LTD,BX35,Peak,3025751,15095995,4.99
2025-02-01,Bronx,2,LCL/LTD,BX35,Off-Peak,1432082,9066287,6.33
2025-02-01,Bronx,2,LCL/LTD,BX35,Peak,601123,3654871,6.08
2025-02-01,Bronx,1,LCL/LTD,BX36,Off-Peak,11326314,72062230,6.36
2025-02-01,Bronx,1,LCL/LTD,BX36,Peak,5732632,34747186,6.06
2025-02-01,Bronx,2,LCL/LTD,BX36,Off-Peak,2984697,20111807,6.74
2025-02-01,Bronx,2,LCL/LTD,BX36,Peak,1129265,7392989,6.55
2025-02-01,Bronx,1,LCL/LTD,BX38,Off-Peak,3584003,26249245,7.32
2025-02-01,Bronx,1,LCL/LTD,BX38,Peak,2040137,14181368,6.95
2025-02-01,Bronx,2,LCL/LTD,BX38,Off-Peak,907263,7268558,8.01
2025-02-01,Bronx,2,LCL/LTD,BX38,Peak,408671,3318901,8.12
2025-02-01,Bronx,1,LCL/LTD,BX39,Off-Peak,6489398,43509668,6.7
2025-02-01,Bronx,1,LCL/LTD,BX39,Peak,3224201,20192242,6.26
2025-02-01,Bronx,2,LCL/LTD,BX39,Off-Peak,1537328,11047082,7.19
2025-02-01,Bronx,2,LCL/LTD,BX39,Peak,717592,5053720,7.04
2025-02-01,Bronx,1,LCL/LTD,BX4,Off-Peak,3812527,24307888,6.38
2025-02-01,Bronx,1,LCL/LTD,BX4,Peak,1894842,10994544,5.8
2025-02-01,Bronx,2,LCL/LTD,BX4,Off-Peak,950741,6409746,6.74
2025-02-01,Bronx,2,LCL/LTD,BX4,Peak,378438,2550438,6.74
2025-02-01,Bronx,1,LCL/LTD,BX40,Off-Peak,5609762,39476934,7.04
2025-02-01,Bronx,1,LCL/LTD,BX40,Peak,2048322,13039510,6.37
2025-02-01,Bronx,2,LCL/LTD,BX40,Off-Peak,1481072,11186957,7.55
2025-02-01,Bronx,2,LCL/LTD,BX40,Peak,579678,4065066,7.01
2025-02-01,Bronx,1,LCL/LTD,BX41,Off-Peak,4797125,37737983,7.87
2025-02-01,Bronx,1,LCL/LTD,BX41,Peak,1873237,13063489,6.97
2025-02-01,Bronx,2,LCL/LTD,BX41,Off-Peak,1627084,13282283,8.16
2025-02-01,Bronx,2,LCL/LTD,BX41,Peak,646565,5022536,7.77
2025-02-01,Bronx,1,SBS,BX41+,Off-Peak,4018234,35854078,8.92
2025-02-01,Bronx,1,SBS,BX41+,Peak,1842724,15811873,8.58
2025-02-01,Bronx,2,SBS,BX41+,Off-Peak,1239740,11815733,9.53
2025-02-01,Bronx,2,SBS,BX41+,Peak,571996,5522159,9.65
2025-02-01,Bronx,1,LCL/LTD,BX42,Off-Peak,5755072,39538271,6.87
2025-02-01,Bronx,1,LCL/LTD,BX42,Peak,2334328,15047068,6.45
2025-02-01,Bronx,2,LCL/LTD,BX42,Off-Peak,1337527,9554886,7.14
2025-02-01,Bronx,2,LCL/LTD,BX42,Peak,549331,3998718,7.28
2025-02-01,Bronx,1,LCL/LTD,BX46,Off-Peak,525686,6017522,11.45
2025-02-01,Bronx,1,LCL/LTD,BX46,Peak,218536,2212175,10.12
2025-02-01,Bronx,2,LCL/LTD,BX46,Off-Peak,187527,2089573,11.14
2025-02-01,Bronx,2,LCL/LTD,BX46,Peak,51603,617932.8,11.97
2025-02-01,Bronx,1,LCL/LTD,BX4A,Off-Peak,2636183,16736623,6.35
2025-02-01,Bronx,1,LCL/LTD,BX4A,Peak,1363491,8019846,5.88
2025-02-01,Bronx,2,LCL/LTD,BX4A,Off-Peak,635900,4236433,6.66
2025-02-01,Bronx,2,LCL/LTD,BX4A,Peak,292707,1946538,6.65
2025-02-01,Bronx,1,LCL/LTD,BX5,Off-Peak,4355377,40090518,9.2
2025-02-01,Bronx,1,LCL/LTD,BX5,Peak,2701036,21752064,8.05
2025-02-01,Bronx,2,LCL/LTD,BX5,Off-Peak,1568873,16186259,10.32
2025-02-01,Bronx,2,LCL/LTD,BX5,Peak,566490,5788948,10.22
2025-02-01,Bronx,1,LCL/LTD,BX6,Off-Peak,5889205,42663211,7.24
2025-02-01,Bronx,1,LCL/LTD,BX6,Peak,2631305,16680578,6.34
2025-02-01,Bronx,2,LCL/LTD,BX6,Off-Peak,1554188,12300822,7.91
2025-02-01,Bronx,2,LCL/LTD,BX6,Peak,587215,4437529,7.56
2025-02-01,Bronx,1,SBS,BX6+,Off-Peak,4568601,34470115,7.55
2025-02-01,Bronx,1,SBS,BX6+,Peak,2405576,17003707,7.07
2025-02-01,Bronx,2,SBS,BX6+,Off-Peak,1316971,11209810,8.51
2025-02-01,Bronx,2,SBS,BX6+,Peak,626009,5316620,8.49
2025-02-01,Bronx,1,LCL/LTD,BX7,Off-Peak,6340107,45495223,7.18
2025-02-01,Bronx,1,LCL/LTD,BX7,Peak,3582281,23457892,6.55
2025-02-01,Bronx,2,LCL/LTD,BX7,Off-Peak,2010345,15380388,7.65
2025-02-01,Bronx,2,LCL/LTD,BX7,Peak,793533,5843257,7.36
2025-02-01,Bronx,1,LCL/LTD,BX8,Off-Peak,4199871,34392575,8.19
2025-02-01,Bronx,1,LCL/LTD,BX8,Peak,2585902,20118103,7.78
2025-02-01,Bronx,2,LCL/LTD,BX8,Off-Peak,614400,5420840,8.82
2025-02-01,Bronx,2,LCL/LTD,BX8,Peak,264226,2362975,8.94
2025-02-01,Bronx,1,LCL/LTD,BX9,Off-Peak,11827019,76863413,6.5
2025-02-01,Bronx,1,LCL/LTD,BX9,Peak,5726768,33821323,5.91
2025-02-01,Bronx,2,LCL/LTD,BX9,Off-Peak,3526351,24127232,6.84
2025-02-01,Bronx,2,LCL/LTD,BX9,Peak,1368725,9059861,6.62
2025-02-01,Bronx,1,EXP,BXM1,Off-Peak,3328291,38763896,11.65
2025-02-01,Bronx,1,EXP,BXM1,Peak,2281224,23760184,10.42
2025-02-01,Bronx,2,EXP,BXM1,Off-Peak,657640,8541302,12.99
2025-02-01,Bronx,2,EXP,BXM1,Peak,282584,3740468,13.24
2025-02-01,Bronx,1,EXP,BXM10,Off-Peak,2961998,32535220,10.98
2025-02-01,Bronx,1,EXP,BXM10,Peak,2521134,25044509,9.93
2025-02-01,Bronx,2,EXP,BXM10,Off-Peak,656318,8424209,12.84
2025-02-01,Bronx,2,EXP,BXM10,Peak,276337,3559187,12.88
2025-02-01,Bronx,1,EXP,BXM11,Off-Peak,2760371,32225378,11.67
2025-02-01,Bronx,1,EXP,BXM11,Peak,2012022,21146195,10.51
2025-02-01,Bronx,2,EXP,BXM11,Off-Peak,608416,8025199,13.19
2025-02-01,Bronx,2,EXP,BXM11,Peak,257488,3441809,13.37
2025-02-01,Bronx,1,EXP,BXM18,Off-Peak,315262,3799303,12.05
2025-02-01,Bronx,1,EXP,BXM18,Peak,887218,8967665,10.11
2025-02-01,Bronx,1,EXP,BXM2,Off-Peak,2198862,25817256,11.74
2025-02-01,Bronx,1,EXP,BXM2,Peak,1693852,18130248,10.7
2025-02-01,Bronx,2,EXP,BXM2,Off-Peak,625617,8271000,13.22
2025-02-01,Bronx,2,EXP,BXM2,Peak,273013,3567089,13.07
2025-02-01,Bronx,1,EXP,BXM3,Off-Peak,1972510,22680716,11.5
2025-02-01,Bronx,1,EXP,BXM3,Peak,1307224,13510199,10.34
2025-02-01,Bronx,2,EXP,BXM3,Off-Peak,442114,5693407,12.88
2025-02-01,Bronx,2,EXP,BXM3,Peak,150117,1950466,12.99
2025-02-01,Bronx,1,EXP,BXM4,Off-Peak,1504235,14300989,9.51
2025-02-01,Bronx,1,EXP,BXM4,Peak,792463,6745475,8.51
2025-02-01,Bronx,2,EXP,BXM4,Off-Peak,394693,4215820,10.68
2025-02-01,Bronx,2,EXP,BXM4,Peak,147982,1523974,10.3
2025-02-01,Bronx,1,EXP,BXM6,Off-Peak,1320361,16498757,12.5
2025-02-01,Bronx,1,EXP,BXM6,Peak,1159016,12716798,10.97
2025-02-01,Bronx,2,EXP,BXM6,Off-Peak,464125,6577157,14.17
2025-02-01,Bronx,2,EXP,BXM6,Peak,159272,2232317,14.02
2025-02-01,Bronx,1,EXP,BXM7,Off-Peak,4208258,65361326,15.53
2025-02-01,Bronx,1,EXP,BXM7,Peak,3575858,49366120,13.81
2025-02-01,Bronx,2,EXP,BXM7,Off-Peak,1058728,18068465,17.07
2025-02-01,Bronx,2,EXP,BXM7,Peak,439387,7761794,17.67
2025-02-01,Bronx,1,EXP,BXM8,Off-Peak,2767453,35990226,13
2025-02-01,Bronx,1,EXP,BXM8,Peak,2273938,26154670,11.5
2025-02-01,Bronx,2,EXP,BXM8,Off-Peak,558822,8336369,14.92
2025-02-01,Bronx,2,EXP,BXM8,Peak,225328,3489494,15.49
2025-02-01,Bronx,1,EXP,BXM9,Off-Peak,3019360,41624312,13.79
2025-02-01,Bronx,1,EXP,BXM9,Peak,2264072,26949625,11.9
2025-02-01,Bronx,2,EXP,BXM9,Off-Peak,540728,8340455,15.42
2025-02-01,Bronx,2,EXP,BXM9,Peak,220554,3501518,15.88
2025-02-01,Brooklyn,1,LCL/LTD,B1,Off-Peak,4277774,29711538,6.95
2025-02-01,Brooklyn,1,LCL/LTD,B1,Peak,2111316,13490874,6.39
2025-02-01,Brooklyn,2,LCL/LTD,B1,Off-Peak,1496887,10520950,7.03
2025-02-01,Brooklyn,2,LCL/LTD,B1,Peak,649039,4566139,7.04
2025-02-01,Brooklyn,1,LCL/LTD,B100,Off-Peak,2985289,27235040,9.12
2025-02-01,Brooklyn,1,LCL/LTD,B100,Peak,2519891,21214105,8.42
2025-02-01,Brooklyn,2,LCL/LTD,B100,Off-Peak,597568,5742374,9.61
2025-02-01,Brooklyn,2,LCL/LTD,B100,Peak,270840,2541031,9.38
2025-02-01,Brooklyn,1,LCL/LTD,B103,Off-Peak,9244899,74818555,8.09
2025-02-01,Brooklyn,1,LCL/LTD,B103,Peak,5371999,40481046,7.54
2025-02-01,Brooklyn,2,LCL/LTD,B103,Off-Peak,2711969,23523642,8.67
2025-02-01,Brooklyn,2,LCL/LTD,B103,Peak,1080623,9268722,8.58
2025-02-01,Brooklyn,1,LCL/LTD,B11,Off-Peak,6198037,35532392,5.73
2025-02-01,Brooklyn,1,LCL/LTD,B11,Peak,3345705,17259257,5.16
2025-02-01,Brooklyn,2,LCL/LTD,B11,Off-Peak,1552642,10655381,6.86
2025-02-01,Brooklyn,2,LCL/LTD,B11,Peak,625497,4166849,6.66
2025-02-01,Brooklyn,1,LCL/LTD,B12,Off-Peak,6721725,41278756,6.14
2025-02-01,Brooklyn,1,LCL/LTD,B12,Peak,3269196,17234582,5.27
2025-02-01,Brooklyn,2,LCL/LTD,B12,Off-Peak,2037809,13826520,6.78
2025-02-01,Brooklyn,2,LCL/LTD,B12,Peak,818941,5267347,6.43
2025-02-01,Brooklyn,1,LCL/LTD,B13,Off-Peak,5872680,47164349,8.03
2025-02-01,Brooklyn,1,LCL/LTD,B13,Peak,3230326,23741136,7.35
2025-02-01,Brooklyn,2,LCL/LTD,B13,Off-Peak,1555781,13341478,8.58
2025-02-01,Brooklyn,2,LCL/LTD,B13,Peak,568471,4795121,8.44
2025-02-01,Brooklyn,1,LCL/LTD,B14,Off-Peak,3711969,25646587,6.91
2025-02-01,Brooklyn,1,LCL/LTD,B14,Peak,2009762,12025192,5.98
2025-02-01,Brooklyn,2,LCL/LTD,B14,Off-Peak,927823,6907856,7.45
2025-02-01,Brooklyn,2,LCL/LTD,B14,Peak,405176,2884777,7.12
2025-02-01,Brooklyn,1,LCL/LTD,B15,Off-Peak,10389543,83054538,7.99
2025-02-01,Brooklyn,1,LCL/LTD,B15,Peak,4022090,25823718,6.42
2025-02-01,Brooklyn,2,LCL/LTD,B15,Off-Peak,3379633,28003594,8.29
2025-02-01,Brooklyn,2,LCL/LTD,B15,Peak,1243219,9517943,7.66
2025-02-01,Brooklyn,1,LCL/LTD,B16,Off-Peak,5158495,37238710,7.22
2025-02-01,Brooklyn,1,LCL/LTD,B16,Peak,2881667,18794426,6.52
2025-02-01,Brooklyn,2,LCL/LTD,B16,Off-Peak,1345756,11766784,8.74
2025-02-01,Brooklyn,2,LCL/LTD,B16,Peak,529879,4444222,8.39
2025-02-01,Brooklyn,1,LCL/LTD,B17,Off-Peak,4979561,38050924,7.64
2025-02-01,Brooklyn,1,LCL/LTD,B17,Peak,2693657,17540636,6.51
2025-02-01,Brooklyn,2,LCL/LTD,B17,Off-Peak,1756231,14396854,8.2
2025-02-01,Brooklyn,2,LCL/LTD,B17,Peak,693890,5534201,7.98
2025-02-01,Brooklyn,1,LCL/LTD,B2,Off-Peak,1177527,10494356,8.91
2025-02-01,Brooklyn,1,LCL/LTD,B2,Peak,753808,5819666,7.72
2025-02-01,Brooklyn,2,LCL/LTD,B2,Off-Peak,350906,3429518,9.77
2025-02-01,Brooklyn,2,LCL/LTD,B2,Peak,146408,1380823,9.43
2025-02-01,Brooklyn,1,LCL/LTD,B20,Off-Peak,5922997,40778705,6.88
